<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.05.13	35.3045	35.4948	35.2820	35.4195	3670	0	0
2016.05.16	35.4370	35.4615	35.3388	35.4118	2575	0	0
2016.05.17	35.4118	35.5488	35.3015	35.4888	3455	0	0
2016.05.18	35.4865	35.6878	35.4798	35.6765	3873	0	0
2016.05.19	35.6750	35.8120	35.6358	35.6805	3677	0	0
2016.05.20	35.6790	35.7538	35.6238	35.7070	1509	0	0
2016.05.23	35.6655	35.7008	35.5538	35.6675	2522	0	0
2016.05.24	35.6685	35.7838	35.6585	35.7530	3091	0	0
2016.05.25	35.7570	35.7938	35.6278	35.7180	3708	0	0
2016.05.26	35.7260	35.7265	35.5528	35.6018	2398	0	0
2016.05.27	35.6088	35.7418	35.5498	35.7078	2723	0	0
2016.05.30	35.7185	35.7978	35.6690	35.7100	1728	0	0
2016.05.31	35.7070	35.7628	35.6348	35.7508	2974	0	0
2016.06.01	35.7528	35.7568	35.6358	35.6755	3026	0	0
2016.06.02	35.6795	35.6795	35.5658	35.5995	2626	0	0
2016.06.03	35.6520	35.6645	35.3118	35.3298	3600	0	0
2016.06.06	35.3370	35.3928	35.2358	35.2488	2869	0	0
2016.06.07	35.2488	35.3188	35.1968	35.2085	2586	0	0
2016.06.08	35.2155	35.2328	35.0918	35.1060	2299	0	0
2016.06.09	35.1120	35.2498	35.0788	35.1810	2859	0	0
2016.06.10	35.1800	35.2858	35.1578	35.2478	3013	0	0
2016.06.13	35.1925	35.2858	35.1588	35.1625	2523	0	0
2016.06.14	35.1580	35.3138	35.1168	35.2998	3324	0	0
2016.06.15	35.2978	35.3768	35.1728	35.2425	2941	0	0
2016.06.16	35.2385	35.3488	35.1458	35.2995	3383	0	0
2016.06.17	35.3005	35.3715	35.1530	35.2228	2033	0	0
2016.06.20	35.2090	35.2425	35.1718	35.1878	1870	0	0
2016.06.21	35.1918	35.2418	35.0988	35.2158	1908	0	0
2016.06.22	35.2138	35.2678	35.1538	35.1618	1762	0	0
2016.06.23	35.1588	35.2248	35.1048	35.1158	2554	0	0
2016.06.24	35.1388	35.5397	35.0578	35.2338	6369	0	0
2016.06.27	35.2898	35.4118	35.2378	35.3188	3721	0	0
2016.06.28	35.2968	35.3348	35.2128	35.2198	3075	0	0
2016.06.29	35.1508	35.2598	35.0778	35.0778	2895	0	0
2016.06.30	35.0768	35.2168	35.0568	35.1028	3665	0	0
2016.07.01	35.0998	35.1138	34.9828	34.9828	1397	0	0
2016.07.04	34.9978	35.0608	34.9928	34.9928	1328	0	0
2016.07.05	34.9928	35.1878	34.9908	35.1358	2136	0	0
2016.07.06	35.1418	35.2778	35.1108	35.1558	2652	0	0
2016.07.07	35.1368	35.2318	35.1078	35.1788	2314	0	0
2016.07.08	35.1788	35.3068	35.1518	35.1518	2620	0	0
2016.07.11	35.1608	35.1788	35.0428	35.1078	1992	0	0
2016.07.12	35.1078	35.2288	35.0868	35.1648	2149	0	0
2016.07.13	35.1618	35.2278	35.1338	35.1838	2033	0	0
2016.07.14	35.1668	35.1938	35.0028	35.0058	2666	0	0
2016.07.15	35.0068	35.0578	34.8778	34.9788	2999	0	0
2016.07.18	34.8728	35.0038	34.8728	34.9408	957	0	0
2016.07.19	34.9438	35.0388	34.9438	35.0128	1418	0	0
2016.07.20	35.0118	35.0738	34.8578	35.0358	2248	0	0
2016.07.21	35.0358	35.0658	34.9458	34.9698	2468	0	0
2016.07.22	34.9648	34.9668	34.8768	34.9318	1826	0	0
2016.07.25	34.9108	35.0598	34.9108	34.9828	2164	0	0
2016.07.26	34.9828	35.0658	34.8748	34.8788	2007	0	0
2016.07.27	34.8758	35.0478	34.8738	34.9298	2179	0	0
2016.07.28	34.9298	34.9578	34.8368	34.8438	1811	0	0
2016.07.29	34.8358	34.9127	34.7708	34.7738	1742	0	0
2016.08.01	34.7668	34.7808	34.6108	34.7658	1837	0	0
2016.08.02	34.7578	34.8258	34.7268	34.7568	1934	0	0
2016.08.03	34.7468	35.0118	34.7468	34.9908	2874	0	0
2016.08.04	34.9908	34.9998	34.8878	34.8998	2098	0	0
2016.08.05	34.9008	35.1018	34.8068	35.0638	2814	0	0
2016.08.08	35.0228	35.0298	34.9128	34.9628	2051	0	0
2016.08.09	34.9148	34.9778	34.8258	34.8538	1978	0	0
2016.08.10	34.8548	34.8798	34.7288	34.7628	2390	0	0
2016.08.11	34.7588	34.8178	34.6938	34.6988	2282	0	0
2016.08.12	34.6948	34.8418	34.6798	34.7358	1422	0	0
2016.08.15	34.7398	34.7948	34.5708	34.5968	2411	0	0
2016.08.16	34.5928	34.6468	34.5198	34.6008	3063	0	0
2016.08.17	34.5998	34.7048	34.5827	34.6188	2768	0	0
2016.08.18	34.5898	34.6218	34.5348	34.5378	2569	0	0
2016.08.19	34.5348	34.6548	34.5248	34.6098	2305	0	0
2016.08.22	34.6158	34.7328	34.6008	34.6008	1727	0	0
2016.08.23	34.6338	34.6408	34.5678	34.5788	1837	0	0
2016.08.24	34.5978	34.6678	34.5728	34.5958	1619	0	0
2016.08.25	34.6338	34.6408	34.5258	34.5418	1375	0	0
2016.08.26	34.5278	34.6608	34.4908	34.6308	1626	0	0
2016.08.29	34.6488	34.6998	34.5208	34.5208	1350	0	0
2016.08.30	34.5318	34.6048	34.5278	34.5508	1539	0	0
2016.08.31	34.5528	34.6588	34.4988	34.5838	1581	0	0
2016.09.01	34.6088	34.6568	34.5628	34.5628	1256	0	0
2016.09.02	34.5698	34.6288	34.4618	34.5928	1762	0	0
2016.09.05	34.5158	34.7478	34.5158	34.7148	915	0	0
2016.09.06	34.6748	34.8218	34.5688	34.5748	2380	0	0
2016.09.07	34.5798	34.6478	34.5428	34.6228	2181	0	0
2016.09.08	34.6228	34.7948	34.6208	34.7678	2204	0	0
2016.09.09	34.7658	34.8508	34.7078	34.8428	2422	0	0
2016.09.12	34.8308	34.9638	34.7058	34.8598	2533	0	0
2016.09.13	34.8558	34.9608	34.8048	34.9408	3532	0	0
2016.09.14	34.9408	34.9768	34.8608	34.8668	2466	0	0
2016.09.15	34.8628	34.9608	34.8318	34.8628	2857	0	0
2016.09.16	34.8708	34.9528	34.6828	34.9108	2518	0	0
2016.09.19	34.8658	34.9208	34.7708	34.7708	2887	0	0
2016.09.20	34.7648	34.8448	34.7298	34.7498	2186	0	0
2016.09.21	34.7498	34.8317	34.6228	34.6248	2556	0	0
2016.09.22	34.6258	34.6798	34.5838	34.5998	2261	0	0
2016.09.23	34.5998	34.6928	34.5978	34.6338	1805	0	0
2016.09.26	34.5248	34.6878	34.5248	34.5718	2026	0	0
2016.09.27	34.5648	34.6298	34.5468	34.5798	2186	0	0
2016.09.28	34.5848	34.6358	34.5608	34.5668	1715	0	0
2016.09.29	34.5668	34.6698	34.5668	34.6448	1619	0	0
2016.09.30	34.6498	34.7238	34.5528	34.5738	2310	0	0
2016.10.03	34.5338	34.6628	34.5338	34.6318	1340	0	0
2016.10.04	34.6308	34.7858	34.6308	34.7658	1632	0	0
2016.10.05	34.7638	34.8528	34.6698	34.8248	1803	0	0
2016.10.06	34.8248	34.8928	34.7738	34.8448	1779	0	0
2016.10.07	34.8448	34.9298	34.8258	34.8708	2371	0	0
2016.10.10	34.8698	35.1438	34.8698	35.1328	2306	0	0
2016.10.11	35.1298	35.4738	35.1298	35.3988	3080	0	0
2016.10.12	35.3888	35.8918	35.3158	35.6128	5271	0	0
2016.10.13	35.6538	35.8688	35.2478	35.3888	7039	0	0
2016.10.14	35.3938	35.4008	34.8288	35.2908	5022	0	0
2016.10.17	35.2788	35.4488	35.1708	35.1708	3213	0	0
2016.10.18	35.1688	35.2218	34.9748	34.9748	4265	0	0
2016.10.19	34.9788	35.0158	34.8078	34.8538	3606	0	0
2016.10.20	34.8528	35.0498	34.8378	34.9918	5073	0	0
2016.10.21	35.0008	35.1648	34.9118	35.1168	3276	0	0
2016.10.24	35.1248	35.1248	34.9778	35.0138	1436	0	0
2016.10.25	35.0188	35.0878	34.8768	34.8878	2838	0	0
2016.10.26	34.8828	35.0348	34.8668	35.0298	2876	0	0
2016.10.27	35.0298	35.1208	34.9978	35.1058	3050	0	0
2016.10.28	35.1028	35.1418	34.9588	35.0228	3010	0	0
2016.10.31	35.0148	35.0528	34.9108	35.0168	1751	0	0
2016.11.01	35.0168	35.0478	34.9808	34.9808	1688	0	0
2016.11.02	35.0008	35.0758	34.8598	34.8858	2079	0	0
2016.11.03	34.9218	34.9948	34.8928	34.9188	1694	0	0
2016.11.04	34.9158	35.0138	34.9008	34.9008	1655	0	0
2016.11.07	34.9098	35.0488	34.9098	34.9768	1538	0	0
2016.11.08	34.9748	34.9998	34.9088	34.9098	1721	0	0
2016.11.09	34.9038	35.0398	34.8487	35.0328	5088	0	0
2016.11.10	35.0298	35.3008	35.0298	35.2618	3452	0	0
2016.11.11	35.2738	35.4238	35.2098	35.3818	4778	0	0
2016.11.14	35.3918	35.5118	35.3748	35.4758	3899	0	0
2016.11.15	35.4758	35.4798	35.2178	35.4288	3736	0	0
2016.11.16	35.4288	35.5248	35.3768	35.4728	3324	0	0
2016.11.17	35.4818	35.4958	35.3668	35.4848	3318	0	0
2016.11.18	35.4828	35.6268	35.4598	35.5318	4567	0	0
2016.11.21	35.5198	35.5948	35.4278	35.5108	2820	0	0
2016.11.22	35.5838	35.5848	35.4128	35.4928	2872	0	0
2016.11.23	35.4928	35.7138	35.4428	35.6878	3502	0	0
2016.11.24	35.6878	35.7278	35.6138	35.6138	2541	0	0
2016.11.25	35.6178	35.7038	35.5818	35.5908	2724	0	0
2016.11.28	35.5808	35.6148	35.3838	35.5188	2809	0	0
2016.11.29	35.5238	35.7098	35.5238	35.6348	2223	0	0
2016.11.30	35.6248	35.7368	35.5188	35.7038	3278	0	0
2016.12.01	35.6978	35.7458	35.5828	35.6048	2719	0	0
2016.12.02	35.5988	35.6868	35.5558	35.5558	3170	0	0
2016.12.05	35.5098	35.6848	35.5098	35.5908	1601	0	0
2016.12.06	35.5888	35.6328	35.5328	35.5898	2168	0	0
2016.12.07	35.5898	35.6778	35.5898	35.6008	1820	0	0
2016.12.08	35.5978	35.6608	35.5298	35.5698	1892	0	0
2016.12.09	35.5838	35.6978	35.5838	35.6118	1756	0	0
2016.12.12	35.6588	35.6948	35.5678	35.5678	1294	0	0
2016.12.13	35.5748	35.6048	35.5428	35.5508	1838	0	0
2016.12.14	35.5098	35.6878	35.5098	35.6678	2486	0	0
2016.12.15	35.6678	35.8208	35.6048	35.7208	3146	0	0
2016.12.16	35.7188	35.8848	35.7138	35.8378	3276	0	0
2016.12.19	35.8228	35.9008	35.7648	35.8628	2070	0	0
2016.12.20	35.8578	36.0408	35.8438	35.9888	2513	0	0
2016.12.21	35.9838	36.0628	35.9588	35.9858	2247	0	0
2016.12.22	35.9798	36.0428	35.9728	35.9998	2004	0	0
2016.12.23	35.9998	36.0118	35.9188	35.9188	1224	0	0
2016.12.26	35.9288	35.9738	35.9288	35.9688	495	0	0
2016.12.27	35.9448	36.0278	35.9448	35.9748	1632	0	0
2016.12.28	35.9828	36.0398	35.9658	35.9798	1436	0	0
2016.12.29	35.9818	36.0068	35.8638	35.8738	1479	0	0
2016.12.30	35.8728	35.8898	35.6288	35.7488	2749	0	0
2017.01.02	35.7568	35.7568	35.7488	35.7488	3	0	0
2017.01.03	35.7538	36.0028	35.7048	35.8858	2219	0	0
2017.01.04	35.8788	35.9228	35.7708	35.7718	3041	0	0
2017.01.05	35.7688	35.8378	35.6318	35.6528	4238	0	0
2017.01.06	35.6588	35.7418	35.6288	35.7168	3399	0	0
2017.01.09	35.6648	35.7888	35.6188	35.6188	2483	0	0
2017.01.10	35.6148	35.6668	35.5008	35.5008	3146	0	0
2017.01.11	35.4988	35.6098	35.3758	35.3938	4417	0	0
2017.01.12	35.3988	35.4338	35.2468	35.2468	4086	0	0
2017.01.13	35.2938	35.4698	35.2938	35.3378	3514	0	0
2017.01.16	35.3318	35.4618	35.3318	35.3738	1583	0	0
2017.01.17	35.3698	35.4348	35.2578	35.2648	3089	0	0
2017.01.18	35.2648	35.4368	35.1228	35.3698	3158	0	0
2017.01.19	35.3738	35.4618	35.3598	35.3848	3617	0	0
2017.01.20	35.3848	35.4637	35.2618	35.3688	3427	0	0
2017.01.23	35.3868	35.3908	35.2288	35.2288	2923	0	0
2017.01.24	35.2428	35.2548	35.1808	35.2018	2536	0	0
2017.01.25	35.2028	35.2798	35.1658	35.1838	2884	0	0
2017.01.26	35.1748	35.3318	35.1698	35.3118	2982	0	0
2017.01.27	35.3118	35.3288	35.1158	35.2558	3004	0	0
2017.01.30	35.1908	35.3068	35.1878	35.1998	1935	0	0
2017.01.31	35.2008	35.2148	35.0828	35.0958	3667	0	0
2017.02.01	35.0928	35.1548	35.0918	35.1028	2227	0	0
2017.02.02	35.1028	35.1098	35.0288	35.0568	2492	0	0
2017.02.03	35.0348	35.1057	34.9958	34.9988	2613	0	0
2017.02.06	35.0078	35.0498	34.9558	34.9598	1778	0	0
2017.02.07	34.9598	35.0598	34.9598	35.0208	2304	0	0
2017.02.08	35.0208	35.0728	34.9808	34.9908	1863	0	0
2017.02.09	34.9808	35.0578	34.9808	35.0438	1953	0	0
2017.02.10	35.0448	35.0998	34.9108	35.0208	2329	0	0
2017.02.13	35.0048	35.1158	35.0048	35.0708	1117	0	0
2017.02.14	35.0598	35.0808	34.8988	34.9758	2574	0	0
2017.02.15	34.9698	35.0688	34.9378	34.9978	2495	0	0
2017.02.16	35.0048	35.0158	34.9618	34.9848	1813	0	0
2017.02.17	34.9828	35.0138	34.9158	34.9588	1453	0	0
2017.02.20	34.9498	35.0378	34.9498	35.0138	1028	0	0
2017.02.21	35.0128	35.0548	35.0128	35.0208	1377	0	0
2017.02.22	35.0188	35.0278	34.9838	34.9868	1342	0	0
2017.02.23	34.9848	35.0148	34.9498	34.9578	1462	0	0
2017.02.24	34.9558	34.9668	34.8468	34.8678	1578	0	0
2017.02.27	34.8268	34.8858	34.8138	34.8138	1453	0	0
2017.02.28	34.8098	34.9308	34.8098	34.9198	2123	0	0
2017.03.01	34.9218	35.0178	34.9168	34.9168	2865	0	0
2017.03.02	34.9248	35.0548	34.9148	35.0388	1625	0	0
2017.03.03	35.0428	35.0908	34.9888	35.0048	2166	0	0
2017.03.06	34.9988	35.0668	34.9848	35.0558	1231	0	0
2017.03.07	35.0538	35.1168	35.0457	35.1078	1328	0	0
2017.03.08	35.1058	35.3218	35.0908	35.2578	2228	0	0
2017.03.09	35.2548	35.4108	35.2548	35.3428	2680	0	0
2017.03.10	35.3348	35.4218	35.2848	35.3158	2299	0	0
2017.03.13	35.3098	35.3308	35.2558	35.2858	1928	0	0
2017.03.14	35.2848	35.3358	35.2728	35.2728	1704	0	0
2017.03.15	35.2828	35.3058	35.0108	35.0228	2540	0	0
2017.03.16	35.0298	35.1068	34.8688	34.8878	3331	0	0
2017.03.17	34.8898	34.9698	34.8158	34.8278	2253	0	0
2017.03.20	34.7878	34.8398	34.6038	34.6358	2604	0	0
2017.03.21	34.6348	34.7758	34.6168	34.6838	2764	0	0
2017.03.22	34.6848	34.7918	34.5218	34.5308	2747	0	0
2017.03.23	34.5298	34.6948	34.5298	34.5728	2383	0	0
2017.03.24	34.5698	34.6888	34.4898	34.4928	1839	0	0
2017.03.27	34.5118	34.5578	34.3228	34.3518	2386	0	0
2017.03.28	34.3548	34.4538	34.3468	34.4368	2355	0	0
2017.03.29	34.4408	34.5408	34.3938	34.3948	2214	0	0
2017.03.30	34.3848	34.5148	34.3748	34.4378	1882	0	0
2017.03.31	34.4338	34.4858	34.3098	34.3468	2014	0	0
2017.04.03	34.3418	34.3898	34.2118	34.3478	1864	0	0
2017.04.04	34.3448	34.4858	34.3448	34.4318	1860	0	0
2017.04.05	34.4298	34.5858	34.4298	34.5038	2668	0	0
2017.04.06	34.4998	34.6848	34.4998	34.5078	1443	0	0
2017.04.07	34.5048	34.6638	34.5048	34.5408	2736	0	0
2017.04.10	34.5738	34.6688	34.5738	34.5898	1441	0	0
2017.04.11	34.5948	34.6278	34.5208	34.5328	1718	0	0
2017.04.12	34.5328	34.5588	34.3798	34.3858	1744	0	0
2017.04.13	34.3848	34.3938	34.3058	34.3238	1320	0	0
2017.04.14	34.3258	34.4028	34.3158	34.3378	324	0	0
2017.04.17	34.3498	34.3748	34.2128	34.2828	1396	0	0
2017.04.18	34.2838	34.4398	34.2488	34.3308	2222	0	0
2017.04.19	34.3328	34.4248	34.2698	34.3388	2373	0	0
2017.04.20	34.3448	34.4078	34.3118	34.3268	1812	0	0
2017.04.21	34.3248	34.4348	34.3248	34.3528	1897	0	0
2017.04.24	34.3128	34.3808	34.2928	34.3118	1995	0	0
2017.04.25	34.3148	34.4288	34.3148	34.4028	2095	0	0
2017.04.26	34.4048	34.5008	34.3898	34.4238	1920	0	0
2017.04.27	34.4248	34.6298	34.4248	34.5548	2502	0	0
2017.04.28	34.5598	34.6538	34.5348	34.5648	2128	0	0
2017.05.01	34.4948	34.6128	34.4948	34.5758	404	0	0
2017.05.02	34.5748	34.6078	34.4628	34.4648	2220	0	0
2017.05.03	34.4628	34.5538	34.4078	34.5228	1767	0	0
2017.05.04	34.5348	34.6558	34.5348	34.5818	1777	0	0
2017.05.05	34.5898	34.7408	34.5018	34.6288	2296	0	0
2017.05.08	34.6188	34.6978	34.5988	34.6368	1666	0	0
2017.05.09	34.6368	34.7908	34.6258	34.7238	2417	0	0
2017.05.10	34.7348	34.7918	34.6838	34.6838	1827	0	0
2017.05.11	34.6808	34.8128	34.6618	34.6618	2200	0	0
2017.05.12	34.6348	34.7448	34.6348	34.6358	2433	0	0
2017.05.15	34.6278	34.6608	34.5138	34.5148	1866	0	0
2017.05.16	34.5148	34.5558	34.4328	34.4598	2010	0	0
2017.05.17	34.4528	34.5378	34.4078	34.4148	2512	0	0
2017.05.18	34.4428	34.5438	34.4148	34.4348	2364	0	0
2017.05.19	34.5058	34.5478	34.3028	34.3208	2155	0	0
2017.05.22	34.3058	34.4208	34.2868	34.2988	1713	0	0
2017.05.23	34.2938	34.4368	34.2828	34.4048	2076	0	0
2017.05.24	34.4238	34.4798	34.3148	34.3248	1841	0	0
2017.05.25	34.3358	34.3398	34.1008	34.1348	2600	0	0
2017.05.26	34.1248	34.1848	33.9218	34.0348	2471	0	0
2017.05.29	34.0158	34.1278	34.0158	34.0648	1341	0	0
2017.05.30	34.0738	34.1738	34.0688	34.0808	1546	0	0
2017.05.31	34.0758	34.1298	33.9168	34.0308	2179	0	0
2017.06.01	34.0308	34.1888	34.0308	34.1098	2242	0	0
2017.06.02	34.1098	34.2278	34.0138	34.0148	2128	0	0
2017.06.05	34.0198	34.0738	33.9238	33.9848	1581	0	0
2017.06.06	33.9898	34.0438	33.8798	33.8898	2033	0	0
2017.06.07	33.9358	34.0328	33.9228	34.0208	1613	0	0
2017.06.08	34.0158	34.0818	33.9908	34.0407	1847	0	0
2017.06.09	34.0307	34.0887	34.0277	34.0528	1474	0	0
2017.06.12	34.0458	34.0878	34.0348	34.0348	1214	0	0
2017.06.13	34.0498	34.0588	33.8928	33.9088	1587	0	0
2017.06.14	33.9088	33.9448	33.8048	33.8888	2203	0	0
2017.06.15	33.8888	34.0128	33.8198	33.9418	2412	0	0
2017.06.16	33.9098	34.0238	33.9048	33.9268	2476	0	0
2017.06.19	33.9338	33.9738	33.9118	33.9688	1248	0	0
2017.06.20	33.9578	34.0308	33.9498	34.0138	1812	0	0
2017.06.21	33.9898	34.0428	33.9648	33.9858	1726	0	0
2017.06.22	33.9548	34.0028	33.9368	33.9678	1317	0	0
2017.06.23	33.9298	33.9948	33.9208	33.9208	908	0	0
2017.06.26	33.9268	33.9838	33.9228	33.9608	1287	0	0
2017.06.27	33.9588	33.9948	33.9147	33.9658	1744	0	0
2017.06.28	33.9248	34.0048	33.9048	33.9588	1595	0	0
2017.06.29	33.9248	34.0048	33.9248	33.9888	1477	0	0
2017.06.30	33.9698	34.0018	33.8928	33.8948	1676	0	0
2017.07.03	33.9058	34.0058	33.9058	33.9878	1551	0	0
2017.07.04	33.9548	34.0278	33.9548	33.9898	1372	0	0
2017.07.05	33.9698	34.0588	33.9678	33.9918	1649	0	0
2017.07.06	33.9908	34.0948	33.9698	34.0638	1592	0	0
2017.07.07	34.0498	34.1158	34.0398	34.1048	1516	0	0
2017.07.10	34.0968	34.1438	34.0768	34.1138	725	0	0
2017.07.11	34.1158	34.1338	34.0458	34.0508	1451	0	0
2017.07.12	34.0048	34.0758	33.9378	33.9428	1939	0	0
2017.07.13	33.9248	33.9698	33.9148	33.9238	1397	0	0
2017.07.14	33.9198	33.9318	33.7448	33.7498	1758	0	0
2017.07.17	33.7308	33.7528	33.6018	33.6028	1962	0	0
2017.07.18	33.5898	33.6738	33.5468	33.5778	2241	0	0
2017.07.19	33.5448	33.6608	33.5348	33.5948	1837	0	0
2017.07.20	33.5798	33.6868	33.5458	33.5538	1926	0	0
2017.07.21	33.5398	33.5948	33.4168	33.4178	2052	0	0
2017.07.24	33.4398	33.4458	33.3858	33.3988	1397	0	0
2017.07.25	33.4018	33.4818	33.4018	33.4708	1927	0	0
2017.07.26	33.4678	33.5198	33.3728	33.3728	1926	0	0
2017.07.27	33.3398	33.3928	33.2768	33.3328	2545	0	0
2017.07.28	33.2698	33.3988	33.2698	33.3598	1407	0	0
2017.07.31	33.3558	33.3888	33.2638	33.2838	2022	0	0
2017.08.01	33.2408	33.3018	33.2298	33.2628	1891	0	0
2017.08.02	33.2498	33.3358	33.2298	33.2488	2062	0	0
2017.08.03	33.2408	33.3028	33.2298	33.2628	1564	0	0
2017.08.04	33.2558	33.3068	33.2308	33.2848	1257	0	0
2017.08.07	33.2868	33.3218	33.2598	33.2818	884	0	0
2017.08.08	33.2708	33.2875	33.2348	33.2678	1156	0	0
2017.08.09	33.2588	33.2948	33.2288	33.2518	1418	0	0
2017.08.10	33.2478	33.2648	33.1708	33.2338	1663	0	0
2017.08.11	33.2308	33.2618	33.1918	33.2008	1456	0	0
2017.08.14	33.2288	33.2678	33.1958	33.2548	698	0	0
2017.08.15	33.2478	33.3068	33.2478	33.2868	1204	0	0
2017.08.16	33.2638	33.3198	33.2488	33.2508	1669	0	0
2017.08.17	33.2498	33.2648	33.2298	33.2508	2196	0	0
2017.08.18	33.2388	33.2698	33.1898	33.2088	2646	0	0
2017.08.21	33.2008	33.2548	33.1748	33.2398	1628	0	0
2017.08.22	33.2368	33.2638	33.2298	33.2368	1422	0	0
2017.08.23	33.2318	33.3815	33.2288	33.3298	2214	0	0
2017.08.24	33.3248	33.3638	33.2938	33.3298	1406	0	0
2017.08.25	33.3268	33.3628	33.2378	33.2398	2426	0	0
2017.08.28	33.2358	33.2568	33.1728	33.1808	1178	0	0
2017.08.29	33.1768	33.2318	33.1418	33.1898	2782	0	0
2017.08.30	33.1868	33.2538	33.1798	33.2008	2154	0	0
2017.08.31	33.1788	33.2278	33.1708	33.1768	2434	0	0
2017.09.01	33.1778	33.2048	33.1268	33.1558	3189	0	0
2017.09.04	33.1588	33.2028	33.1438	33.1508	1330	0	0
2017.09.05	33.1508	33.1858	33.1338	33.1488	3712	0	0
2017.09.06	33.1468	33.1728	33.1338	33.1428	2443	0	0
2017.09.07	33.1368	33.1498	33.0338	33.0708	4015	0	0
2017.09.08	33.0738	33.1318	33.0388	33.1208	4395	0	0
2017.09.11	33.0768	33.1438	33.0768	33.1108	1927	0	0
2017.09.12	33.0768	33.1528	33.0768	33.1158	2295	0	0
2017.09.13	33.0988	33.1408	33.0648	33.1338	9177	0	0
2017.09.14	33.1298	33.1478	33.0658	33.0658	5811	0	0
2017.09.15	33.0678	33.1098	33.0488	33.0968	4096	0	0
2017.09.18	33.0718	33.1128	33.0588	33.0808	1640	0	0
2017.09.19	33.0438	33.0915	33.0438	33.0698	2634	0	0
2017.09.20	33.0488	33.1237	33.0488	33.0928	4272	0	0
2017.09.21	33.0188	33.1458	33.0138	33.0938	4566	0	0
2017.09.22	33.0688	33.1188	33.0688	33.0728	1933	0	0
2017.09.25	33.0818	33.1118	33.0698	33.0818	1773	0	0
2017.09.26	33.0878	33.2378	33.0868	33.1938	4938	0	0
2017.09.27	33.1928	33.3375	33.1538	33.3028	5143	0	0
2017.09.28	33.2888	33.4938	33.2538	33.3818	6901	0	0
2017.09.29	33.3768	33.3978	33.2698	33.3138	3970	0	0
2017.10.02	33.3218	33.4598	33.2548	33.4128	2626	0	0
2017.10.03	33.3888	33.5428	33.3328	33.3488	3515	0	0
2017.10.04	33.3338	33.3808	33.2688	33.3268	2507	0	0
2017.10.05	33.2888	33.4128	33.2688	33.3888	2530	0	0
2017.10.06	33.3848	33.5158	33.3588	33.4108	3223	0	0
2017.10.09	33.4028	33.4318	33.3548	33.3688	1310	0	0
2017.10.10	33.3488	33.3848	33.2168	33.2348	3165	0	0
2017.10.11	33.2328	33.2348	33.1628	33.1758	4816	0	0
2017.10.12	33.1768	33.1768	33.0918	33.1088	2046	0	0
2017.10.13	33.1078	33.1218	33.0418	33.0518	1953	0	0
2017.10.16	33.0528	33.1078	33.0448	33.0568	1605	0	0
2017.10.17	33.0478	33.1408	33.0388	33.1098	2942	0	0
2017.10.18	33.0788	33.1738	33.0738	33.1218	2223	0	0
2017.10.19	33.0788	33.1858	33.0688	33.0988	3223	0	0
2017.10.20	33.0738	33.2038	33.0688	33.1818	3169	0	0
2017.10.23	33.1938	33.2148	33.1568	33.1758	959	0	0
2017.10.24	33.1748	33.2008	33.1338	33.1768	10615	0	0
2017.10.25	33.1688	33.2258	33.1488	33.1788	3009	0	0
2017.10.26	33.1588	33.2498	33.1198	33.2458	2730	0	0
2017.10.27	33.2368	33.3368	33.1738	33.2268	4435	0	0
2017.10.30	33.2488	33.2888	33.1788	33.2198	1759	0	0
2017.10.31	33.2178	33.2368	33.2008	33.2168	2251	0	0
2017.11.01	33.1888	33.2358	33.0938	33.1338	4166	0	0
2017.11.02	33.1338	33.1498	33.0658	33.0818	3586	0	0
2017.11.03	33.0798	33.1868	33.0778	33.1648	2486	0	0
2017.11.06	33.1658	33.1928	33.0978	33.0998	2213	0	0
2017.11.07	33.0878	33.1628	33.0878	33.1398	3738	0	0
2017.11.08	33.1388	33.1438	33.1008	33.1078	2061	0	0
2017.11.09	33.0998	33.1228	33.0868	33.0998	2282	0	0
2017.11.10	33.0638	33.1328	33.0638	33.1088	2292	0	0
2017.11.13	33.1028	33.1318	33.0558	33.0618	2037	0	0
2017.11.14	33.0498	33.1008	33.0468	33.0498	1687	0	0
2017.11.15	33.0468	33.0648	32.9958	32.9968	3335	0	0
2017.11.16	32.9678	33.0208	32.8708	32.9008	2380	0	0
2017.11.17	32.8818	32.9118	32.7978	32.8338	3792	0	0
2017.11.20	32.8078	32.8308	32.7608	32.8118	2118	0	0
2017.11.21	32.8118	32.8568	32.7458	32.7578	2585	0	0
2017.11.22	32.7478	32.7648	32.5128	32.6768	2812	0	0
2017.11.23	32.6578	32.7418	32.6508	32.6578	2941	0	0
2017.11.24	32.6388	32.6958	32.6378	32.6728	2449	0	0
2017.11.27	32.6528	32.6948	32.5998	32.6098	1736	0	0
2017.11.28	32.5938	32.6658	32.5498	32.5818	3254	0	0
2017.11.29	32.5738	32.6128	32.4928	32.5658	3737	0	0
2017.11.30	32.5628	32.6858	32.5508	32.6368	4279	0	0
2017.12.01	32.6328	32.7008	32.5678	32.6088	5087	0	0
2017.12.04	32.6358	32.6748	32.5208	32.5988	2225	0	0
2017.12.05	32.5968	32.6448	32.5528	32.6048	1959	0	0
2017.12.06	32.5588	32.6478	32.5588	32.6138	4966	0	0
2017.12.07	32.6118	32.6468	32.5998	32.6188	2909	0	0
