Datetime,open,High,Low,Close,Volume,gold_spot_usd,usd_thb_rate
2026-03-05 19:25:00,76372,76417,76272,76298,3119,5075.18,31.79
2026-03-05 19:30:00,76301,76335,76091,76229,3884,5069.17,31.799
2026-03-05 19:35:00,76233,76234,75951,76141,4854,5067.46,31.773
2026-03-05 19:40:00,76131,76201,76007,76066,3757,5063.62,31.766
2026-03-05 19:45:00,76057,76173,76017,76116,3628,5066.77,31.767
2026-03-05 19:50:00,76113,76146,75982,76016,4169,5059.13,31.773
2026-03-05 19:55:00,76018,76068,75886,76028,4226,5062.95,31.754
2026-03-05 20:00:00,76027,76087,75839,76080,5822,5065.82,31.758
2026-03-05 20:05:00,76073,76167,75930,76131,3585,5068.89,31.76
2026-03-05 20:10:00,76134,76210,76104,76194,3414,5071.94,31.767
2026-03-05 20:15:00,76191,76277,76161,76208,3670,5071.14,31.778
2026-03-05 20:20:00,76206,76304,76113,76195,4054,5066.27,31.803
2026-03-05 20:25:00,76193,76308,76126,76282,4235,5071.27,31.808
2026-03-05 20:30:00,76284,76406,76250,76335,3473,5074.79,31.808
2026-03-05 20:35:00,76333,76426,76268,76391,2998,5080.89,31.793
2026-03-05 20:40:00,76388,76472,76376,76413,2615,5083.14,31.788
2026-03-05 20:45:00,76409,76440,76332,76368,2828,5079.05,31.795
2026-03-05 20:50:00,76368,76375,76216,76301,2728,5072.72,31.807
2026-03-05 20:55:00,76301,76331,76224,76239,2386,5069.5,31.801
2026-03-05 21:00:00,76241,76385,76198,76379,2894,5078.52,31.803
2026-03-05 21:05:00,76377,76415,76318,76347,2721,5076.57,31.802
2026-03-05 21:10:00,76350,76370,76291,76301,2460,5073.49,31.802
2026-03-05 21:15:00,76303,76323,76089,76264,2976,5070.25,31.807
2026-03-05 21:20:00,76264,76307,76127,76269,2940,5070.1,31.81
2026-03-05 21:25:00,76269,76298,76121,76235,2600,5066.9,31.816
2026-03-05 21:30:00,76238,76266,76126,76181,3093,5060.74,31.832
2026-03-05 21:35:00,76183,76243,76055,76079,3129,5060.66,31.79
2026-03-05 21:40:00,76200,76272,76054,76245,3130,5065.76,31.827
2026-03-05 21:45:00,76247,76311,76131,76272,2832,5067.39,31.828
2026-03-05 21:50:00,76271,76320,76213,76251,3186,5065.86,31.829
2026-03-05 21:55:00,76242,76293,76194,76262,3101,5066.11,31.832
2026-03-05 22:00:00,76264,76315,76119,76284,3023,5068.08,31.829
2026-03-05 22:05:00,76280,76333,76183,76205,3110,5067.23,31.801
2026-03-05 22:10:00,76200,76369,76167,76317,3501,5079.04,31.774
2026-03-05 22:15:00,76318,76544,76288,76472,3591,5090.81,31.765
2026-03-05 22:20:00,76475,76513,76278,76325,3121,5080.67,31.767
2026-03-05 22:25:00,76325,76392,76238,76327,3033,5080.66,31.768
2026-03-05 22:30:00,76327,76382,76245,76289,3244,5076.68,31.777
2026-03-05 22:35:00,76291,76355,76241,76318,2542,5078.58,31.777
2026-03-05 22:40:00,76320,76396,76288,76363,2532,5080.66,31.783
2026-03-05 22:45:00,76361,76396,76220,76288,2668,5079.63,31.758
2026-03-05 22:50:00,76284,76339,76220,76269,3485,5076.92,31.767
2026-03-05 22:55:00,76266,76340,76247,76277,3353,5076.71,31.772
2026-03-05 23:00:00,76275,76337,76260,76283,1101,5079.51,31.757
2026-03-05 23:05:00,76281,76347,76130,76249,871,5078.19,31.751
2026-03-05 23:10:00,76102,76256,76002,76239,1062,5076.38,31.758
2026-03-05 23:15:00,76237,76311,76134,76262,809,5077.61,31.76
2026-03-05 23:20:00,76262,76308,76129,76307,612,5079.81,31.765
2026-03-05 23:25:00,76307,76329,76145,76258,642,5080.55,31.74
2026-03-05 23:30:00,76320,76378,76288,76374,694,5082.19,31.778
2026-03-05 23:35:00,76377,76394,76189,76267,927,5076.31,31.77
2026-03-05 23:40:00,76288,76303,76113,76259,807,5075.32,31.773
2026-03-05 23:45:00,76276,76289,75973,76209,723,5077.26,31.74
2026-03-05 23:50:00,75966,76314,75962,76295,617,5084.59,31.73
2026-03-05 23:55:00,76075,76345,75962,75985,465,5081.55,31.62
2026-03-06 00:00:00,76242,76242,76242,76242,3,5081.55,31.727
2026-03-06 00:05:00,76242,76321,76160,76273,50,5081.55,31.74
2026-03-06 00:10:00,76160,76321,76160,76273,71,5081.55,31.74
2026-03-06 00:15:00,76273,76297,76160,76273,37,5081.55,31.74
2026-03-06 00:20:00,76165,76297,76160,76273,80,5081.55,31.74
2026-03-06 00:25:00,76297,76297,76160,76297,48,5081.55,31.75
2026-03-06 00:30:00,76160,76297,76160,76273,40,5081.55,31.74
2026-03-06 00:35:00,76165,76297,76160,76297,65,5081.55,31.75
2026-03-06 00:40:00,76297,76297,76160,76297,46,5081.55,31.75
2026-03-06 00:45:00,76168,76297,76160,76273,41,5081.55,31.74
2026-03-06 00:50:00,76172,76297,76170,76297,57,5081.55,31.75
2026-03-06 00:55:00,76170,76297,76129,76249,73,5081.55,31.73
2026-03-06 01:00:00,76175,76418,76044,76232,986,5089.7,31.672
2026-03-06 01:05:00,76295,76382,76138,76260,1049,5085.66,31.709
2026-03-06 01:10:00,76266,76310,76130,76274,620,5086.38,31.71
2026-03-06 01:15:00,76271,76447,76128,76434,1361,5095.96,31.717
2026-03-06 01:20:00,76417,76519,76325,76413,1079,5092.64,31.729
2026-03-06 01:25:00,76481,76523,76305,76459,1070,5091.36,31.756
2026-03-06 01:30:00,76444,76487,76289,76407,774,5088.08,31.755
2026-03-06 01:35:00,76398,76552,76296,76417,848,5095.95,31.71
2026-03-06 01:40:00,76489,76631,76434,76616,925,5101.01,31.761
2026-03-06 01:45:00,76652,76652,76491,76593,1026,5099.16,31.763
2026-03-06 01:50:00,76581,76608,76358,76370,1679,5089.61,31.73
2026-03-06 01:55:00,76452,76495,76359,76394,1195,5086.23,31.761
2026-03-06 02:00:00,76394,76416,76213,76364,2240,5084.21,31.761
2026-03-06 02:05:00,76366,76481,76346,76452,1351,5090.56,31.758
2026-03-06 02:10:00,76459,76464,76257,76311,1308,5085.16,31.733
2026-03-06 02:15:00,76323,76338,76195,76338,1945,5090.5,31.711
2026-03-06 02:20:00,76336,76359,76274,76313,1326,5087.75,31.718
2026-03-06 02:25:00,76311,76346,76265,76310,996,5090.75,31.698
2026-03-06 02:30:00,76325,76391,76225,76331,896,5088.13,31.723
2026-03-06 02:35:00,76331,76353,76186,76276,1066,5083.63,31.728
2026-03-06 02:40:00,76276,76291,76136,76272,1520,5083.7,31.726
2026-03-06 02:45:00,76265,76337,76123,76215,1281,5080.26,31.724
2026-03-06 02:50:00,76215,76469,76059,76460,1788,5089.64,31.767
2026-03-06 02:55:00,76457,76465,76318,76365,1539,5084.62,31.759
2026-03-06 03:00:00,76365,76378,76079,76274,4523,5075.55,31.778
2026-03-06 03:05:00,76273,76350,76236,76268,2528,5079.3,31.752
2026-03-06 03:10:00,76271,76388,76183,76241,2784,5077.15,31.754
2026-03-06 03:15:00,76243,76357,76204,76333,2988,5084.9,31.744
2026-03-06 03:20:00,76333,76425,76289,76321,2685,5080.4,31.767
2026-03-06 03:25:00,76318,76427,76308,76371,2596,5085.82,31.754
2026-03-06 03:30:00,76369,76559,76349,76521,2666,5099.16,31.733
2026-03-06 03:35:00,76523,76695,76474,76678,2703,5108.7,31.739
2026-03-06 03:40:00,76674,76859,76657,76832,3110,5118.42,31.742
2026-03-06 03:45:00,76832,76901,76819,76875,2462,5121.16,31.743
2026-03-06 03:50:00,76875,77178,76868,77154,3121,5140.05,31.741
2026-03-06 03:55:00,77151,77224,77053,77099,3044,5134.76,31.751
2026-03-06 04:00:00,77101,77165,77003,77044,2939,5130.96,31.752
2026-03-06 04:05:00,77042,77083,76848,77024,1955,5129.78,31.751
2026-03-06 04:10:00,77024,77112,76905,77012,2005,5130.47,31.742
2026-03-06 04:15:00,77003,77070,76957,76999,1294,5129.71,31.741
2026-03-06 04:20:00,77001,77061,76825,77010,1061,5129.33,31.748
2026-03-06 04:25:00,77007,77052,76965,76967,1102,5128.76,31.734
2026-03-06 04:30:00,76967,77025,76920,76963,1677,5127.2,31.742
2026-03-06 04:35:00,76949,77013,76830,76969,1429,5128.2,31.738
2026-03-06 04:40:00,76956,76979,76762,76917,1362,5124.41,31.74
2026-03-06 04:45:00,76921,77006,76777,76937,1264,5124.31,31.749
2026-03-06 04:50:00,76934,77000,76912,76960,1191,5124.86,31.755
2026-03-06 04:55:00,76963,76996,76880,76925,1466,5126.43,31.731
2026-03-06 05:00:00,76922,76975,76856,76929,1637,5129.75,31.712
2026-03-06 05:05:00,76931,76986,76753,76955,1364,5131.04,31.715
2026-03-06 05:10:00,76958,77007,76921,76954,1212,5133.07,31.702
2026-03-06 05:15:00,76957,77006,76910,76982,1635,5138.82,31.678
2026-03-06 05:20:00,76982,77030,76890,77019,1902,5140.8,31.681
2026-03-06 05:25:00,77017,77030,76938,77005,1420,5136.58,31.701
2026-03-06 05:30:00,77007,77037,76875,76970,1363,5132.84,31.71
2026-03-06 05:35:00,76973,77029,76898,76922,1118,5129.75,31.709
2026-03-06 05:40:00,76919,77001,76795,76993,776,5132.42,31.722
2026-03-06 05:45:00,76979,77021,76927,77005,979,5133.84,31.718
2026-03-06 05:50:00,77012,77030,76960,76964,528,5131.31,31.717
2026-03-06 05:55:00,76964,76984,76831,76958,816,5131.05,31.716
2026-03-06 06:00:00,76963,77045,76907,77028,1022,5134.26,31.725
2026-03-06 06:05:00,77030,77048,76892,77011,1157,5134.45,31.717
2026-03-06 06:10:00,77002,77041,76891,77015,853,5135.16,31.714
2026-03-06 06:15:00,77017,77036,76830,77001,664,5133.3,31.72
2026-03-06 06:20:00,77004,77007,76844,76965,648,5130.71,31.721
2026-03-06 06:25:00,76970,76992,76867,76899,893,5129.7,31.7
2026-03-06 06:30:00,76957,77019,76877,76955,917,5129.86,31.722
2026-03-06 06:35:00,76950,76974,76809,76965,507,5130.54,31.722
2026-03-06 06:40:00,76963,76999,76930,76986,714,5132.58,31.718
2026-03-06 06:45:00,76988,77008,76870,77001,610,5133.58,31.718
2026-03-06 06:50:00,77001,77062,76884,76974,831,5133.11,31.71
2026-03-06 06:55:00,77025,77035,76907,76981,880,5127.56,31.747
2026-03-06 07:00:00,76983,77029,76853,77011,1254,5128.73,31.752
2026-03-06 07:05:00,76998,77074,76867,76958,934,5122.94,31.766
2026-03-06 07:10:00,76955,77035,76955,77010,893,5126.74,31.764
2026-03-06 07:15:00,77015,77052,76962,77045,926,5128.6,31.767
2026-03-06 07:20:00,77030,77074,76900,77066,1092,5127.92,31.78
2026-03-06 07:25:00,77057,77075,76916,77067,1008,5129.88,31.768
2026-03-06 07:30:00,77064,77091,76851,77015,2011,5124.81,31.778
2026-03-06 07:35:00,77012,77058,76824,76949,1807,5121.59,31.771
2026-03-06 07:40:00,76937,76973,76772,76931,1696,5121.19,31.766
2026-03-06 07:45:00,76929,77059,76928,76975,1862,5116.04,31.816
2026-03-06 07:50:00,76982,77064,76945,77040,1560,5118.42,31.828
2026-03-06 07:55:00,77037,77040,76941,77007,1445,5117.4,31.821
2026-03-06 08:00:00,77010,77013,76842,76931,1764,5113.77,31.812
2026-03-06 08:05:00,76929,77037,76909,76935,1497,5117.42,31.791
2026-03-06 08:10:00,76938,76964,76861,76935,1373,5116.44,31.797
2026-03-06 08:15:00,76940,76953,76803,76935,1462,5118.88,31.782
2026-03-06 08:20:00,76810,77030,76803,77029,1458,5122.83,31.796
2026-03-06 08:25:00,77016,77036,76916,77026,1231,5120.27,31.811
2026-03-06 08:30:00,77014,77056,76900,76959,1316,5118.67,31.793
2026-03-06 08:35:00,76959,77013,76847,76965,1279,5118.46,31.797
2026-03-06 08:40:00,76965,77030,76891,77001,1127,5121.34,31.794
2026-03-06 08:45:00,77006,77007,76908,76930,1015,5118.98,31.779
2026-03-06 08:50:00,76916,76968,76775,76929,1170,5120.37,31.77
2026-03-06 08:55:00,76931,76937,76839,76850,1096,5115.75,31.766
2026-03-06 09:00:00,76850,76875,76755,76797,1105,5112.23,31.766
2026-03-06 09:05:00,76799,76814,76713,76759,1371,5108.41,31.774
2026-03-06 09:10:00,76756,76818,76735,76795,1031,5111.47,31.77
2026-03-06 09:15:00,76792,76823,76766,76807,1079,5114.51,31.756
2026-03-06 09:20:00,76804,76852,76740,76811,1171,5114.95,31.755
2026-03-06 09:25:00,76813,76881,76670,76797,1581,5114.68,31.751
2026-03-06 09:30:00,76795,76806,76690,76779,1358,5113.8,31.749
2026-03-06 09:35:00,76782,76797,76615,76763,1378,5112.42,31.751
2026-03-06 09:40:00,76756,76816,76736,76776,1127,5114.23,31.745
2026-03-06 09:45:00,76773,76796,76730,76786,1290,5116.52,31.735
2026-03-06 09:50:00,76786,76827,76761,76798,939,5117.63,31.733
2026-03-06 09:55:00,76795,76866,76790,76846,1468,5119.68,31.74
2026-03-06 10:00:00,76847,76895,76799,76871,2104,5118.32,31.759
2026-03-06 10:05:00,76869,76943,76801,76827,1880,5116.64,31.751
2026-03-06 10:10:00,76827,76848,76744,76790,1800,5115.49,31.743
2026-03-06 10:15:00,76787,76890,76763,76857,1855,5115.31,31.772
2026-03-06 10:20:00,76860,76870,76744,76826,1852,5110.31,31.79
2026-03-06 10:25:00,76826,76864,76673,76704,2182,5100.63,31.8
2026-03-06 10:30:00,76706,76799,76640,76777,2042,5105.92,31.797
2026-03-06 10:35:00,76777,76820,76737,76811,1529,5108.21,31.797
2026-03-06 10:40:00,76811,76823,76763,76816,992,5107.44,31.804
2026-03-06 10:45:00,76819,76924,76809,76857,1380,5108.69,31.813
2026-03-06 10:50:00,76857,76919,76843,76858,1245,5111.52,31.796
2026-03-06 10:55:00,76858,76902,76826,76869,1605,5108.71,31.818
2026-03-06 11:00:00,76869,76893,76791,76828,2094,5102.72,31.838
2026-03-06 11:05:00,76828,76879,76749,76805,1869,5099.94,31.846
2026-03-06 11:10:00,76807,76873,76747,76822,1965,5095.81,31.879
2026-03-06 11:15:00,76822,76940,76773,76924,2107,5101.46,31.886
2026-03-06 11:20:00,76924,76953,76788,76848,2045,5095.77,31.89
2026-03-06 11:25:00,76851,76954,76838,76937,1735,5099.08,31.906
2026-03-06 11:30:00,76934,77016,76908,76964,1951,5100.89,31.906
2026-03-06 11:35:00,76962,76980,76723,76784,2813,5091.35,31.891
2026-03-06 11:40:00,76784,76909,76777,76892,1843,5096.26,31.905
2026-03-06 11:45:00,76892,76925,76773,76846,2000,5091.34,31.917
2026-03-06 11:50:00,76844,76892,76759,76867,2438,5089.99,31.934
2026-03-06 11:55:00,76867,76909,76753,76804,1983,5085.8,31.934
2026-03-06 12:00:00,76804,76842,76695,76719,2179,5081.16,31.928
2026-03-06 12:05:00,76719,76769,76608,76759,2391,5086.34,31.912
2026-03-06 12:10:00,76761,76817,76676,76699,2282,5082.69,31.91
2026-03-06 12:15:00,76699,76723,76625,76640,1536,5082.42,31.887
2026-03-06 12:20:00,76640,76701,76592,76682,1783,5084.92,31.889
2026-03-06 12:25:00,76682,76855,76650,76766,1960,5087.45,31.908
2026-03-06 12:30:00,76765,76848,76735,76771,2210,5085.85,31.92
2026-03-06 12:35:00,76768,76816,76732,76804,1529,5088.72,31.916
2026-03-06 12:40:00,76804,76823,76701,76720,1502,5081.66,31.925
2026-03-06 12:45:00,76720,76847,76710,76812,1882,5088.58,31.92
2026-03-06 12:50:00,76813,76875,76777,76850,1818,5090.59,31.923
2026-03-06 12:55:00,76850,76887,76769,76852,1731,5091.09,31.921
2026-03-06 13:00:00,76850,76865,76752,76767,1576,5084.95,31.924
2026-03-06 13:05:00,76767,76842,76714,76829,2103,5087.81,31.932
2026-03-06 13:10:00,76829,76840,76699,76798,2367,5086.21,31.929
2026-03-06 13:15:00,76798,76876,76785,76852,1631,5089.3,31.932
2026-03-06 13:20:00,76852,76973,76835,76933,1523,5095.83,31.925
2026-03-06 13:25:00,76933,76953,76913,76925,1431,5094.65,31.929
2026-03-06 13:30:00,76925,77008,76868,76918,1799,5093.4,31.934
2026-03-06 13:35:00,76918,76923,76864,76903,1470,5092.41,31.934
2026-03-06 13:40:00,76903,76910,76762,76785,2607,5081.23,31.955
2026-03-06 13:45:00,76788,76875,76780,76839,1924,5084.81,31.955
2026-03-06 13:50:00,76839,76873,76734,76760,2139,5078.6,31.961
2026-03-06 13:55:00,76760,76814,76540,76758,3773,5077.2,31.969
2026-03-06 14:00:00,76758,76888,76743,76841,3004,5082.41,31.971
2026-03-06 14:05:00,76841,76915,76797,76900,2399,5086.62,31.969
2026-03-06 14:10:00,76900,76965,76881,76939,2577,5089.99,31.964
2026-03-06 14:15:00,76939,77016,76906,76997,1930,5095.86,31.951
2026-03-06 14:20:00,76997,77014,76908,76927,2268,5089.52,31.962
2026-03-06 14:25:00,76930,76950,76851,76873,1893,5088.63,31.945
2026-03-06 14:30:00,76873,76923,76798,76907,2338,5091.37,31.942
2026-03-06 14:35:00,76907,76986,76865,76964,2313,5095.97,31.937
2026-03-06 14:40:00,76962,76977,76826,76966,2670,5096.4,31.935
2026-03-06 14:45:00,76966,76984,76871,76896,1802,5089.84,31.947
2026-03-06 14:50:00,76896,76928,76825,76845,1867,5085.85,31.951
2026-03-06 14:55:00,76845,76930,76767,76814,2696,5083.44,31.953
2026-03-06 15:00:00,76816,76829,76625,76721,5190,5076.17,31.96
2026-03-06 15:05:00,76718,76730,76555,76634,3947,5070.43,31.96
2026-03-06 15:10:00,76631,76703,76570,76642,3628,5073.22,31.946
2026-03-06 15:15:00,76642,76770,76624,76725,3149,5077.11,31.956
2026-03-06 15:20:00,76723,76862,76685,76848,3488,5084.46,31.961
2026-03-06 15:25:00,76848,76921,76541,76563,2828,5082.62,31.854
2026-03-06 15:30:00,76563,77354,76503,77219,5841,5123.75,31.869
2026-03-06 15:35:00,77219,77368,77096,77203,4939,5124.27,31.859
2026-03-06 15:40:00,77203,77298,77084,77215,4105,5121.88,31.879
2026-03-06 15:45:00,77220,77371,77131,77306,4701,5117.46,31.944
2026-03-06 15:50:00,77306,77402,77126,77165,5123,5102.19,31.981
2026-03-06 15:55:00,77165,77190,76767,76944,4774,5085.19,31.996
2026-03-06 16:00:00,76944,77165,76856,76971,4761,5089.4,31.981
2026-03-06 16:05:00,76969,77017,76871,76986,3776,5088.32,31.994
2026-03-06 16:10:00,76986,77108,76900,77049,3799,5096.96,31.966
2026-03-06 16:15:00,77050,77106,76921,77097,3811,5098.07,31.979
2026-03-06 16:20:00,77093,77252,77003,77245,3774,5107.34,31.982
2026-03-06 16:25:00,77245,77249,77131,77170,2959,5104.49,31.969
2026-03-06 16:30:00,77170,77309,77046,77151,5743,5107.21,31.944
2026-03-06 16:35:00,77151,77212,76858,76902,6303,5088.78,31.956
2026-03-06 16:40:00,76900,77030,76787,76874,6358,5089.48,31.94
2026-03-06 16:45:00,76874,77031,76798,76879,6408,5090.62,31.935
2026-03-06 16:50:00,76881,77048,76844,77014,5446,5104.06,31.907
2026-03-06 16:55:00,77014,77443,76972,77403,4927,5130.32,31.904
2026-03-06 17:00:00,77403,77673,77217,77529,6526,5147.85,31.847
2026-03-06 17:05:00,77529,77693,77455,77593,6085,5150.79,31.855
2026-03-06 17:10:00,77593,77671,77391,77494,5889,5149.22,31.824
2026-03-06 17:15:00,77494,77585,77411,77558,4934,5149.97,31.846
2026-03-06 17:20:00,77558,77787,77530,77731,4928,5166.11,31.817
2026-03-06 17:25:00,77731,77858,77623,77694,5262,5161.74,31.829
2026-03-06 17:30:00,77694,77767,77539,77558,4376,5154.8,31.816
2026-03-06 17:35:00,77557,77696,77537,77606,3870,5156.55,31.825
2026-03-06 17:40:00,77606,77719,77541,77612,4224,5154.01,31.843
2026-03-06 17:45:00,77612,77667,77469,77508,4140,5146.43,31.847
2026-03-06 17:50:00,77511,77573,77408,77501,3814,5142.28,31.87
2026-03-06 17:55:00,77501,77567,77432,77466,4204,5141.88,31.858
2026-03-06 18:00:00,77465,77552,77428,77498,3804,5149.68,31.823
2026-03-06 18:05:00,77498,77521,77396,77442,3637,5145.01,31.829
2026-03-06 18:10:00,77443,77468,77322,77446,3651,5143.77,31.838
2026-03-06 18:15:00,77446,77578,77426,77498,3563,5149.38,31.825
2026-03-06 18:20:00,77501,77529,77363,77386,3414,5140.45,31.834
2026-03-06 18:25:00,77386,77425,77311,77393,3155,5142.36,31.825
2026-03-06 18:30:00,77394,77455,77286,77358,3442,5137.16,31.843
2026-03-06 18:35:00,77356,77405,77210,77232,3952,5130.21,31.834
2026-03-06 18:40:00,77232,77385,77152,77372,3128,5142.08,31.818
2026-03-06 18:45:00,77372,77444,77308,77365,3211,5141.95,31.816
2026-03-06 18:50:00,77365,77472,77334,77373,3774,5140.25,31.83
2026-03-06 18:55:00,77373,77426,77190,77365,3817,5139.88,31.829
2026-03-06 19:00:00,77365,77386,77212,77226,3514,5133.4,31.812
2026-03-06 19:05:00,77227,77353,77167,77323,3556,5135.97,31.836
2026-03-06 19:10:00,77323,77383,77292,77361,3512,5136.67,31.847
2026-03-06 19:15:00,77361,77448,77282,77410,3296,5143.33,31.826
2026-03-06 19:20:00,77410,77455,77331,77423,3167,5143.88,31.828
2026-03-06 19:25:00,77420,77496,77346,77458,3088,5142.17,31.853
2026-03-06 19:30:00,77458,77582,77403,77569,2942,5150.69,31.846
2026-03-06 19:35:00,77569,77578,77453,77490,2777,5145.26,31.847
2026-03-06 19:40:00,77490,77498,77356,77388,2937,5137.51,31.853
2026-03-06 19:45:00,77388,77429,77325,77362,2724,5138.22,31.838
2026-03-06 19:50:00,77362,77417,77296,77326,2343,5134.35,31.847
2026-03-06 19:55:00,77326,77431,77289,77425,2191,5140.76,31.848
2026-03-06 20:00:00,77425,77482,77358,77443,2826,5141.68,31.85
2026-03-06 20:05:00,77443,77500,77397,77456,2522,5144.47,31.838
2026-03-06 20:10:00,77441,77486,77397,77446,2708,5145.43,31.828
2026-03-06 20:15:00,77446,77451,77381,77405,2271,5143.67,31.822
2026-03-06 20:20:00,77405,77504,77376,77450,3030,5147.48,31.817
2026-03-06 20:25:00,77450,77509,77428,77489,3100,5150.37,31.815
2026-03-06 20:30:00,77492,77521,77450,77512,2352,5152.22,31.813
2026-03-06 20:35:00,77512,77620,77467,77570,2120,5156.38,31.811
2026-03-06 20:40:00,77570,77685,77509,77678,2148,5165.2,31.801
2026-03-06 20:45:00,77680,77723,77626,77666,2345,5161.64,31.818
2026-03-06 20:50:00,77666,77690,77606,77622,1856,5157.43,31.826
2026-03-06 20:55:00,77624,77722,77605,77680,1739,5161.13,31.827
2026-03-06 21:00:00,77680,77756,77653,77725,2408,5164.58,31.824
2026-03-06 21:05:00,77725,77794,77652,77755,2533,5167.6,31.818
2026-03-06 21:10:00,77756,77784,77691,77752,1905,5171.27,31.794
2026-03-06 21:15:00,77752,77818,77731,77768,1825,5174.15,31.783
2026-03-06 21:20:00,77768,77805,77670,77738,2388,5168.03,31.808
2026-03-06 21:25:00,77738,77744,77657,77671,1834,5165.23,31.798
2026-03-06 21:30:00,77671,77712,77641,77676,1834,5165.37,31.799
2026-03-06 21:35:00,77678,77694,77555,77590,2147,5159.38,31.801
2026-03-06 21:40:00,77590,77641,77545,77562,2202,5158.17,31.797
2026-03-06 21:45:00,77562,77625,77537,77594,2237,5160.44,31.796
2026-03-06 21:50:00,77594,77649,77577,77627,1702,5162.45,31.797
2026-03-06 21:55:00,77628,77637,77547,77580,1722,5159.84,31.794
2026-03-06 22:00:00,77580,77623,77519,77529,1945,5156.43,31.794
2026-03-06 22:05:00,77529,77604,77528,77569,1686,5159.13,31.794
2026-03-06 22:10:00,77569,77569,77490,77512,2184,5155.32,31.794
2026-03-06 22:15:00,77512,77555,77498,77507,1857,5154.96,31.794
2026-03-06 22:20:00,77507,77569,77470,77559,1524,5158.41,31.794
2026-03-06 22:25:00,77559,77592,77477,77489,1723,5153.75,31.794
2026-03-06 22:30:00,77489,77531,77448,77451,1888,5151.24,31.794
2026-03-06 22:35:00,77451,77522,77424,77514,1737,5155.47,31.794
2026-03-06 22:40:00,77514,77607,77479,77547,2719,5157.61,31.794
2026-03-06 22:45:00,77546,77576,77525,77575,1754,5159.49,31.794
2026-03-06 22:50:00,77573,77590,77485,77528,1819,5156.4,31.794
2026-03-06 22:55:00,77528,77529,77443,77483,2549,5153.36,31.794
2026-03-06 23:00:00,77482,77605,77446,77597,1178,5160.95,31.794
2026-03-06 23:05:00,77597,77692,77597,77623,1101,5162.68,31.794
2026-03-06 23:10:00,77623,77695,77617,77660,866,5165.17,31.794
2026-03-06 23:15:00,77660,77737,77652,77726,818,5169.52,31.794
2026-03-06 23:20:00,77726,77740,77709,77709,318,5168.39,31.794
2026-03-06 23:25:00,77709,77736,77663,77706,429,5168.23,31.794
2026-03-06 23:30:00,77703,77749,77674,77747,480,5170.91,31.794
2026-03-06 23:35:00,77747,77759,77720,77741,414,5170.54,31.794
2026-03-06 23:40:00,77740,77752,77706,77736,605,5170.21,31.794
2026-03-06 23:45:00,77736,77759,77717,77745,710,5170.83,31.794
2026-03-06 23:50:00,77745,77763,77730,77749,826,5171.05,31.794
2026-03-06 23:55:00,77749,77824,77733,77762,412,5171.92,31.794
2026-03-09 00:00:00,77850,77987,77776,77987,67,5171.92,31.886
2026-03-09 00:05:00,77992,78170,77992,78168,54,5171.92,31.96
2026-03-09 00:10:00,78168,78170,77972,78004,38,5171.92,31.893
2026-03-09 00:15:00,78004,78068,77950,78043,71,5171.92,31.909
2026-03-09 00:20:00,78043,78185,78043,78182,60,5171.92,31.966
2026-03-09 00:25:00,78182,78229,78180,78224,54,5171.92,31.983
2026-03-09 00:30:00,78224,78239,78180,78239,75,5171.92,31.989
2026-03-09 00:35:00,78239,78251,78234,78249,73,5171.92,31.993
2026-03-09 00:40:00,78249,78273,78244,78249,35,5171.92,31.993
2026-03-09 00:45:00,78249,78249,78192,78244,82,5171.92,31.991
2026-03-09 00:50:00,78244,78249,78224,78226,74,5171.92,31.984
2026-03-09 00:55:00,78226,78229,78222,78229,50,5171.92,31.985
2026-03-09 01:00:00,77594,77696,77313,77440,2626,5117.65,31.998
2026-03-09 01:05:00,77442,77509,77298,77408,2346,5114.48,32.005
2026-03-09 01:10:00,77408,77422,77086,77222,2472,5101.85,32.007
2026-03-09 01:15:00,77222,77298,77165,77188,1652,5098.49,32.014
2026-03-09 01:20:00,77188,77311,77136,77188,1733,5099.59,32.007
2026-03-09 01:25:00,77188,77310,77126,77304,1830,5104.57,32.024
2026-03-09 01:30:00,77303,77312,77147,77154,1739,5094.93,32.022
2026-03-09 01:35:00,77154,77168,76706,76791,2412,5070.07,32.028
2026-03-09 01:40:00,76795,76881,76407,76839,2680,5073.06,32.029
2026-03-09 01:45:00,76838,76914,76564,76737,2770,5065.69,32.033
2026-03-09 01:50:00,76747,76879,76661,76754,2257,5065.22,32.043
2026-03-09 01:55:00,76756,77027,76703,76962,2226,5076.1,32.061
2026-03-09 02:00:00,76962,77025,76699,76828,2615,5066.0,32.069
2026-03-09 02:05:00,76828,76835,76620,76714,2314,5052.97,32.104
2026-03-09 02:10:00,76714,76745,76342,76461,3070,5036.28,32.104
2026-03-09 02:15:00,76461,76606,76414,76511,2652,5036.58,32.123
2026-03-09 02:20:00,76518,76809,76468,76708,2596,5047.71,32.135
2026-03-09 02:25:00,76708,76747,76606,76699,2339,5045.99,32.142
2026-03-09 02:30:00,76701,76889,76667,76753,2346,5051.1,32.132
2026-03-09 02:35:00,76753,76906,76734,76856,2123,5056.3,32.142
2026-03-09 02:40:00,76856,76876,76733,76816,2170,5052.91,32.147
2026-03-09 02:45:00,76816,76888,76525,76701,2946,5043.0,32.162
2026-03-09 02:50:00,76707,76777,76592,76639,2645,5043.29,32.134
2026-03-09 02:55:00,76639,76791,76574,76764,2520,5049.95,32.144
