timestamp,gold_spot_usd,usd_thb_rate,open_thai,high_thai,low_thai,close_thai
2026-01-02 12:00:00,4380.664,31.2852,65068.72,65193.89,65040.76,65156.15
2026-01-02 13:00:00,4374.782,31.3022,65162.43,65175.73,65077.73,65103.85
2026-01-02 14:00:00,4382.8,31.2546,65103.49,65176.54,65024.17,65124.49
2026-01-02 15:00:00,4387.12,31.2419,65124.15,65318.06,65088.06,65162.33
2026-01-02 16:00:00,4385.609,31.2506,65164.06,65217.19,65104.74,65157.93
2026-01-02 17:00:00,4396.07,31.2363,65158.11,65310.42,65135.03,65283.62
2026-01-02 18:00:00,4392.898,31.2676,65287.66,65390.89,65272.64,65301.55
2026-01-02 19:00:00,4394.339,31.253,65301.24,65367.94,65165.86,65292.62
2026-01-02 20:00:00,4366.023,31.2637,65293.37,65370.46,64810.34,64893.99
2026-01-02 21:00:00,4353.462,31.2301,64893.8,64996.16,64615.13,64638.1
2026-01-02 22:00:00,4335.47,31.2755,64638.72,64692.16,64345.34,64464.07
2026-01-02 23:00:00,4326.428,31.286,64462.87,64501.19,64221.52,64351.11
2026-01-03 00:00:00,4323.089,31.2877,64351.86,64425.27,64299.62,64304.92
2026-01-03 01:00:00,4315.06,31.3095,64303.82,64334.42,64135.3,64229.99
2026-01-03 02:00:00,4318.185,31.306,64230.67,64381.82,64230.47,64269.35
2026-01-03 03:00:00,4331.422,31.3134,64269.99,64491.75,64251.94,64481.53
2026-01-03 04:00:00,4331.759,31.3761,64482.25,64647.23,64409.15,64615.01
2026-01-05 06:00:00,4372.57,31.3761,64939.1,65274.05,64884.63,65223.77
2026-01-05 07:00:00,4395.055,31.3105,65224.17,65466.85,65159.85,65422.8
2026-01-05 08:00:00,4401.876,31.2972,65423.39,65804.39,65351.45,65496.64
2026-01-05 09:00:00,4405.335,31.2697,65497.4,65579.19,65349.47,65490.8
2026-01-05 10:00:00,4399.941,31.2241,65492.08,65599.26,65300.96,65315.71
2026-01-05 11:00:00,4404.147,31.232,65315.24,65433.91,65259.48,65394.61
2026-01-05 12:00:00,4412.369,31.2284,65395.3,65510.93,65325.03,65509.18
2026-01-05 13:00:00,4420.161,31.2146,65507.42,65662.9,65489.25,65596.01
2026-01-05 14:00:00,4421.826,31.2189,65597.55,65708.05,65573.71,65629.71
2026-01-05 15:00:00,4430.181,31.1735,65632.01,65726.58,65584.26,65658.59
2026-01-05 16:00:00,4434.819,31.1747,65659.08,65805.18,65621.69,65729.84
2026-01-05 17:00:00,4436.25,31.1503,65730.15,65748.62,65669.23,65699.85
2026-01-05 18:00:00,4419.349,31.1523,65700.17,65719.22,65370.8,65453.73
2026-01-05 19:00:00,4409.669,31.1852,65453.45,65500.85,65314.19,65378.99
2026-01-05 20:00:00,4416.777,31.2022,65379.65,65568.62,65286.42,65519.89
2026-01-05 21:00:00,4436.879,31.1893,65519.57,65890.49,65505.58,65791.01
2026-01-05 22:00:00,4448.524,31.1646,65791.32,66003.65,65696.44,65911.72
2026-01-05 23:00:00,4441.949,31.1348,65911.17,65960.76,65733.31,65751.69
2026-01-06 00:00:00,4443.566,31.1414,65751.9,65842.6,65619.39,65789.49
2026-01-06 01:00:00,4448.613,31.1424,65788.68,65868.42,65750.44,65866.32
2026-01-06 02:00:00,4439.845,31.1497,65863.56,65876.36,65678.78,65751.83
2026-01-06 03:00:00,4445.041,31.1468,65751.24,65881.78,65735.35,65822.68
2026-01-06 04:00:00,4448.989,31.1483,65823.44,65914.09,65810.96,65884.3
2026-01-06 05:00:00,4448.989,31.1533,65892.85,65917.33,65801.31,65894.83
2026-01-06 06:00:00,4440.334,31.1619,65892.01,66049.55,65733.54,65784.7
2026-01-06 07:00:00,4436.385,31.1592,65786.06,65834.22,65617.68,65720.53
2026-01-06 08:00:00,4450.418,31.0867,65719.8,65801.57,65572.44,65775.79
2026-01-06 09:00:00,4454.98,31.0783,65778.49,65926.5,65741.55,65825.52
2026-01-06 10:00:00,4467.805,31.0573,65825.69,65981.3,65805.49,65970.64
2026-01-06 11:00:00,4467.361,31.0506,65968.82,65977.37,65856.55,65949.93
2026-01-06 12:00:00,4452.551,31.0574,65948.3,66018.77,65683.56,65745.61
2026-01-06 13:00:00,4465.667,31.028,65746.6,65905.17,65718.89,65877.18
2026-01-06 14:00:00,4459.479,31.0346,65876.02,65946.27,65769.3,65799.82
2026-01-06 15:00:00,4468.331,31.0286,65800.14,66003.6,65751.59,65917.75
2026-01-06 16:00:00,4446.277,31.0975,65916.91,65926.05,65685.45,65737.31
2026-01-06 17:00:00,4451.736,31.0998,65739.3,65917.11,65696.92,65822.86
2026-01-06 18:00:00,4463.377,31.1194,65824.07,66056.34,65811.92,66036.36
2026-01-06 19:00:00,4463.614,31.1122,66035.5,66083.25,65978.9,66024.67
2026-01-06 20:00:00,4467.983,31.0856,66025.23,66123.58,65886.72,66033.07
2026-01-06 21:00:00,4487.466,31.0554,66033.71,66294.77,65988.34,66256.92
2026-01-06 22:00:00,4478.351,31.0904,66258.59,66317.33,66012.79,66196.47
2026-01-06 23:00:00,4488.24,31.0788,66195.59,66339.53,66115.12,66318.02
2026-01-07 00:00:00,4489.462,31.0795,66319.71,66377.19,66231.4,66337.56
2026-01-07 01:00:00,4488.52,31.0889,66336.94,66401.83,66252.07,66343.6
2026-01-07 02:00:00,4481.409,31.0793,66343.9,66356.89,66170.61,66218.15
2026-01-07 03:00:00,4493.817,31.0498,66217.26,66408.77,66197.25,66338.78
2026-01-07 04:00:00,4494.6,31.0727,66338.21,66427.1,66309.28,66399.03
2026-01-07 05:00:00,4494.6,31.0744,66402.85,66422.54,66361.18,66402.64
2026-01-07 06:00:00,4493.223,31.0508,66400.51,66494.97,66299.53,66332.14
2026-01-07 07:00:00,4491.903,31.0562,66333.18,66379.49,66205.14,66324.13
2026-01-07 08:00:00,4465.5,31.1091,66320.15,66379.99,65951.92,66046.01
2026-01-07 09:00:00,4474.656,31.0861,66045.75,66196.51,65960.19,66132.75
2026-01-07 10:00:00,4474.703,31.0451,66128.52,66210.57,66028.89,66046.67
2026-01-07 11:00:00,4464.827,31.0645,66045.6,66075.92,65904.45,65941.87
2026-01-07 12:00:00,4454.27,31.0855,65941.84,66014.19,65655.22,65830.2
2026-01-07 13:00:00,4444.168,31.1099,65829.64,65921.93,65693.63,65732.19
2026-01-07 14:00:00,4461.273,31.147,65731.15,66121.8,65692.44,66063.47
2026-01-07 15:00:00,4468.243,31.1144,66062.14,66219.15,66047.02,66097.79
2026-01-07 16:00:00,4463.388,31.1299,66097.01,66104.74,65983.93,66058.69
2026-01-07 17:00:00,4464.522,31.1625,66058.28,66148.1,66008.96,66144.32
2026-01-07 18:00:00,4447.469,31.1578,66143.71,66148.76,65858.99,65881.78
2026-01-07 19:00:00,4445.029,31.157,65881.36,65963.98,65770.64,65843.95
2026-01-07 20:00:00,4452.968,31.1605,65844.5,65989.69,65623.36,65968.92
2026-01-07 21:00:00,4445.604,31.1596,65968.47,66024.95,65661.87,65857.94
2026-01-07 22:00:00,4446.078,31.2257,65863.85,66050.52,65664.92,66003.97
2026-01-07 23:00:00,4464.27,31.1751,66009.35,66220.74,65964.09,66167.19
2026-01-08 00:00:00,4451.851,31.1876,66168.19,66185.23,65979.69,66009.44
2026-01-08 01:00:00,4452.008,31.1916,66010.5,66093.05,65934.84,66020.19
2026-01-08 02:00:00,4456.852,31.1716,66021.13,66080.07,65909.92,66049.86
2026-01-08 03:00:00,4451.988,31.1914,66050.52,66120.66,65995.29,66019.47
2026-01-08 04:00:00,4455.734,31.1862,66020.61,66064.07,65987.36,66064.07
2026-01-08 05:00:00,4455.734,31.1975,66064.29,66099.05,66053.15,66087.88
2026-01-08 06:00:00,4463.418,31.1868,66077.78,66197.58,66070.64,66179.26
2026-01-08 07:00:00,4450.263,31.2306,66179.78,66187.91,65998.08,66076.41
2026-01-08 08:00:00,4448.506,31.2191,66077.82,66203.14,65914.77,66026.12
2026-01-08 09:00:00,4441.382,31.2471,66026.32,66028.93,65797.16,65979.21
2026-01-08 10:00:00,4440.299,31.3306,65979.22,66164.17,65938.45,66138.49
2026-01-08 11:00:00,4431.553,31.2955,66142.21,66151.87,65926.22,65934.65
2026-01-08 12:00:00,4425.388,31.3256,65934.21,65949.59,65757.58,65905.93
2026-01-08 13:00:00,4433.359,31.3061,65906.83,66044.24,65762.67,65983.74
2026-01-08 14:00:00,4431.056,31.3001,65984.07,66102.73,65908.4,65936.89
2026-01-08 15:00:00,4431.573,31.3408,65935.7,66050.33,65841.79,66029.9
2026-01-08 16:00:00,4432.575,31.3676,66029.53,66140.9,65954.71,66101.02
2026-01-08 17:00:00,4433.276,31.3357,66101.23,66113.3,65950.22,66044.58
2026-01-08 18:00:00,4422.728,31.3496,66045.16,66045.16,65899.76,65916.52
2026-01-08 19:00:00,4427.857,31.38,65917.13,66098.69,65761.29,66056.63
2026-01-08 20:00:00,4423.813,31.3838,66054.66,66156.86,65908.05,66004.25
2026-01-08 21:00:00,4432.845,31.3894,66004.67,66239.59,65935.7,66150.75
2026-01-08 22:00:00,4454.15,31.342,66150.35,66418.81,66076.24,66368.82
2026-01-08 23:00:00,4463.197,31.3159,66369.43,66479.19,66263.66,66448.53
2026-01-09 00:00:00,4463.423,31.327,66454.92,66515.55,66399.89,66475.33
2026-01-09 01:00:00,4449.652,31.3319,66475.61,66476.45,66254.81,66280.54
2026-01-09 02:00:00,4452.141,31.3313,66280.6,66320.18,66210.76,66316.35
2026-01-09 03:00:00,4476.036,31.3091,66314.76,66655.91,66299.52,66625.28
2026-01-09 04:00:00,4477.366,31.3353,66624.73,66702.92,66568.91,66700.56
2026-01-09 05:00:00,4477.366,31.3324,66721.29,66761.16,66596.61,66694.42
2026-01-09 06:00:00,4475.597,31.2891,66685.08,66787.14,66521.4,66576.4
2026-01-09 07:00:00,4462.843,31.3147,66576.93,66597.67,66371.63,66440.72
2026-01-09 08:00:00,4468.909,31.3153,66440.27,66560.11,66277.0,66532.3
2026-01-09 09:00:00,4469.395,31.3289,66532.35,66642.34,66502.39,66568.29
2026-01-09 10:00:00,4464.219,31.2762,66568.26,66578.36,66365.69,66379.91
2026-01-09 11:00:00,4464.783,31.2788,66379.81,66413.23,66298.0,66393.79
2026-01-09 12:00:00,4468.157,31.2701,66393.65,66462.92,66295.42,66425.58
2026-01-09 13:00:00,4474.162,31.2521,66426.6,66522.47,66403.94,66476.76
2026-01-09 14:00:00,4470.23,31.2653,66477.38,66508.36,66408.5,66446.24
2026-01-09 15:00:00,4468.492,31.2847,66446.37,66544.53,66392.82,66461.41
2026-01-09 16:00:00,4471.203,31.2796,66460.72,66566.0,66448.99,66490.95
2026-01-09 17:00:00,4472.637,31.2898,66491.2,66566.04,66453.68,66533.85
2026-01-09 18:00:00,4475.43,31.2595,66534.34,66567.51,66441.26,66511.26
2026-01-09 19:00:00,4465.953,31.3291,66511.12,66563.43,66407.12,66517.44
2026-01-09 20:00:00,4482.777,31.2603,66518.78,66838.2,66327.06,66622.14
2026-01-09 21:00:00,4494.539,31.2578,66621.88,66836.55,66576.91,66791.63
2026-01-09 22:00:00,4512.272,31.2102,66785.29,67055.66,66706.12,66953.56
2026-01-09 23:00:00,4506.525,31.2344,66955.03,66978.88,66792.48,66919.87
2026-01-10 00:00:00,4484.546,31.2684,66919.48,67024.34,66641.77,66665.62
2026-01-10 01:00:00,4496.021,31.264,66664.98,66933.5,66640.62,66826.84
2026-01-10 02:00:00,4499.322,31.2598,66827.79,66911.22,66778.76,66866.97
2026-01-10 03:00:00,4507.629,31.2451,66866.98,67009.16,66844.76,66959.08
2026-01-10 04:00:00,4509.075,31.234,66958.44,67006.48,66912.51,66956.89
2026-01-12 06:00:00,4539.96,31.234,67088.2,67490.5,67088.2,67415.51
2026-01-12 07:00:00,4588.948,31.0758,67416.5,67983.05,67313.35,67799.57
2026-01-12 08:00:00,4570.14,31.1272,67800.14,67899.09,67604.41,67632.8
2026-01-12 09:00:00,4577.477,31.1343,67632.75,67813.16,67525.58,67756.75
2026-01-12 10:00:00,4570.658,31.1475,67753.92,67801.37,67613.68,67684.35
2026-01-12 11:00:00,4568.609,31.1322,67684.46,67704.97,67583.63,67620.94
2026-01-12 12:00:00,4581.025,31.0849,67619.86,67797.58,67583.54,67702.22
2026-01-12 13:00:00,4578.421,31.1099,67702.63,67746.73,67587.77,67717.88
2026-01-12 14:00:00,4587.7,31.0942,67718.17,67864.21,67672.79,67821.05
2026-01-12 15:00:00,4596.747,31.076,67821.26,67972.25,67722.66,67915.23
2026-01-12 16:00:00,4589.117,31.0896,67917.16,67939.42,67811.51,67832.02
2026-01-12 17:00:00,4594.206,31.1015,67832.74,67966.62,67771.56,67933.1
2026-01-12 18:00:00,4585.272,31.122,67933.61,67955.83,67798.1,67845.45
2026-01-12 19:00:00,4590.508,31.1002,67845.29,67881.72,67742.33,67875.59
2026-01-12 20:00:00,4615.806,31.0495,67874.51,68199.21,67847.7,68138.96
2026-01-12 21:00:00,4602.226,31.0811,68143.54,68183.78,67783.37,68007.28
2026-01-12 22:00:00,4621.268,31.0497,68008.53,68315.32,67995.25,68220.03
2026-01-12 23:00:00,4616.948,31.0718,68219.64,68353.38,68045.98,68204.52
2026-01-13 00:00:00,4616.469,31.0806,68204.41,68276.0,68129.19,68216.66
2026-01-13 01:00:00,4610.738,31.0888,68216.77,68247.09,68001.17,68149.85
2026-01-13 02:00:00,4611.105,31.0902,68151.12,68263.84,68119.12,68158.33
2026-01-13 03:00:00,4593.806,31.0827,68158.82,68168.89,67851.81,67886.33
2026-01-13 04:00:00,4596.711,31.0759,67886.84,67923.25,67812.33,67914.48
2026-01-13 05:00:00,4596.711,31.0817,67890.86,67941.95,67852.69,67927.09
2026-01-13 06:00:00,4599.371,31.0895,67906.3,68017.9,67624.73,67983.36
2026-01-13 07:00:00,4587.454,31.1145,67983.91,67997.54,67810.85,67861.47
2026-01-13 08:00:00,4577.984,31.2056,67861.87,68042.64,67795.57,67918.64
2026-01-13 09:00:00,4594.245,31.1951,67921.32,68157.34,67885.9,68137.07
2026-01-13 10:00:00,4594.166,31.18,68136.79,68217.58,68069.48,68103.09
2026-01-13 11:00:00,4596.501,31.1748,68102.48,68172.64,68086.33,68126.4
2026-01-13 12:00:00,4592.164,31.1953,68126.41,68218.53,67978.29,68106.65
2026-01-13 13:00:00,4581.585,31.2104,68105.73,68152.36,67923.07,67982.47
2026-01-13 14:00:00,4580.548,31.2841,67984.22,68156.03,67954.73,68126.76
2026-01-13 15:00:00,4592.785,31.3277,68126.05,68483.2,68111.49,68403.48
2026-01-13 16:00:00,4586.197,31.32,68402.99,68456.33,68270.78,68288.66
2026-01-13 17:00:00,4586.3,31.3076,68289.9,68302.09,68199.8,68263.29
2026-01-13 18:00:00,4588.503,31.3207,68263.25,68341.39,68225.56,68324.51
2026-01-13 19:00:00,4593.218,31.3273,68324.86,68438.94,68196.59,68409.06
2026-01-13 20:00:00,4611.565,31.2798,68408.61,68939.28,68370.84,68578.7
2026-01-13 21:00:00,4629.894,31.2722,68577.93,68898.85,68524.15,68834.63
2026-01-13 22:00:00,4619.104,31.3242,68847.55,68886.74,68517.49,68787.82
2026-01-13 23:00:00,4613.306,31.3363,68786.29,68808.13,68454.95,68727.88
2026-01-14 00:00:00,4590.502,31.3661,68727.55,68778.14,68382.65,68452.86
2026-01-14 01:00:00,4594.198,31.3611,68451.89,68612.35,68317.03,68497.1
2026-01-14 02:00:00,4597.503,31.3596,68498.37,68573.77,68357.31,68543.12
2026-01-14 03:00:00,4586.045,31.3743,68543.66,68553.03,68153.0,68404.18
2026-01-14 04:00:00,4586.552,31.3542,68401.28,68451.35,68348.34,68368.14
2026-01-14 05:00:00,4586.552,31.3345,68366.33,68369.42,68310.01,68325.4
2026-01-14 06:00:00,4597.136,31.3885,68330.97,68623.98,68312.39,68600.49
2026-01-14 07:00:00,4609.153,31.3838,68601.38,68798.4,68599.88,68769.56
2026-01-14 08:00:00,4619.16,31.3771,68770.35,68915.6,68724.66,68904.23
2026-01-14 09:00:00,4620.633,31.3772,68903.98,68968.11,68856.91,68926.42
2026-01-14 10:00:00,4628.238,31.2804,68925.28,68959.85,68760.31,68827.96
2026-01-14 11:00:00,4629.468,31.2946,68829.12,68890.44,68806.73,68877.34
2026-01-14 12:00:00,4619.823,31.3157,68877.09,69026.43,68708.83,68779.95
2026-01-14 13:00:00,4637.223,31.297,68780.85,69007.48,68762.57,68997.99
2026-01-14 14:00:00,4632.634,31.2727,68998.43,69035.03,68871.22,68876.46
2026-01-14 15:00:00,4634.917,31.2593,68874.07,68953.4,68735.0,68881.03
2026-01-14 16:00:00,4630.422,31.2801,68879.14,68951.76,68799.82,68859.78
2026-01-14 17:00:00,4633.025,31.2897,68859.76,68955.99,68826.67,68919.53
2026-01-14 18:00:00,4630.328,31.3121,68918.64,69015.32,68866.94,68928.47
2026-01-14 19:00:00,4638.782,31.2928,68928.65,69069.34,68874.1,69011.97
2026-01-14 20:00:00,4635.839,31.3054,69012.46,69073.74,68858.16,68995.81
2026-01-14 21:00:00,4617.582,31.3165,68996.31,69038.48,68623.51,68748.34
2026-01-14 22:00:00,4617.855,31.3198,68748.11,68876.67,68506.25,68759.61
2026-01-14 23:00:00,4616.995,31.3039,68760.16,68820.14,68598.53,68712.08
2026-01-15 00:00:00,4614.239,31.3205,68712.77,68742.76,68541.11,68707.29
2026-01-15 01:00:00,4635.077,31.3006,68706.92,69005.11,68685.92,68973.95
2026-01-15 02:00:00,4639.223,31.2957,68974.18,69092.97,68951.91,69024.89
2026-01-15 03:00:00,4632.498,31.2754,69024.86,69058.71,68793.17,68880.35
2026-01-15 04:00:00,4626.038,31.2922,68881.14,68888.73,68699.79,68821.06
2026-01-15 05:00:00,4626.038,31.2852,68817.39,68831.31,68762.63,68805.74
2026-01-15 06:00:00,4615.294,31.3332,68803.17,68820.39,68552.08,68750.73
2026-01-15 07:00:00,4615.335,31.3246,68751.91,68787.61,68656.44,68732.56
2026-01-15 08:00:00,4600.055,31.3355,68731.78,68776.16,68363.25,68528.73
2026-01-15 09:00:00,4602.831,31.3516,68528.6,68742.62,68492.44,68605.14
2026-01-15 10:00:00,4592.282,31.3425,68605.72,68628.34,68308.51,68428.14
2026-01-15 11:00:00,4592.233,31.3306,68427.78,68492.24,68351.0,68401.56
2026-01-15 12:00:00,4595.213,31.339,68402.17,68501.79,68249.33,68464.2
2026-01-15 13:00:00,4610.261,31.3042,68464.64,68659.36,68441.14,68612.52
2026-01-15 14:00:00,4601.818,31.3045,68608.79,68642.2,68448.42,68487.52
2026-01-15 15:00:00,4604.308,31.2458,68487.96,68534.01,68339.95,68396.73
2026-01-15 16:00:00,4612.605,31.2419,68394.93,68520.58,68348.37,68511.48
2026-01-15 17:00:00,4619.803,31.2099,68511.92,68568.52,68454.76,68548.46
2026-01-15 18:00:00,4619.132,31.2242,68549.23,68601.19,68511.0,68569.75
2026-01-15 19:00:00,4613.952,31.2367,68570.52,68587.25,68482.28,68520.14
2026-01-15 20:00:00,4588.413,31.2849,68519.4,68557.96,68137.95,68245.47
2026-01-15 21:00:00,4610.958,31.2674,68245.83,68599.51,68175.13,68542.63
2026-01-15 22:00:00,4615.473,31.2696,68543.33,68658.7,68420.67,68614.55
2026-01-15 23:00:00,4605.624,31.2758,68614.03,68746.41,68424.65,68481.64
2026-01-16 00:00:00,4616.439,31.2676,68482.53,68631.07,68480.83,68624.54
2026-01-16 01:00:00,4617.591,31.2547,68620.6,68674.77,68535.18,68613.49
2026-01-16 02:00:00,4615.794,31.2558,68613.5,68656.02,68540.6,68589.19
2026-01-16 03:00:00,4605.761,31.2525,68590.89,68596.83,68374.37,68432.92
2026-01-16 04:00:00,4615.67,31.2561,68432.28,68597.78,68412.6,68588.0
2026-01-16 05:00:00,4615.67,31.2474,68582.48,68595.26,68551.71,68569.01
2026-01-16 06:00:00,4610.284,31.2511,68565.67,68644.82,68433.52,68497.07
2026-01-16 07:00:00,4600.026,31.2777,68496.46,68509.53,68378.58,68402.53
2026-01-16 08:00:00,4600.504,31.2801,68401.5,68512.11,68314.02,68414.86
2026-01-16 09:00:00,4594.891,31.2537,68414.25,68470.96,68214.04,68274.02
2026-01-16 10:00:00,4596.491,31.2199,68274.42,68329.6,68169.65,68224.3
2026-01-16 11:00:00,4601.087,31.1954,68222.26,68287.41,68171.18,68239.2
2026-01-16 12:00:00,4611.542,31.2143,68240.95,68503.47,68161.72,68435.49
2026-01-16 13:00:00,4597.967,31.2299,68436.77,68448.58,68221.62,68267.96
2026-01-16 14:00:00,4607.513,31.23,68269.44,68476.83,68233.55,68409.91
2026-01-16 15:00:00,4603.185,31.2097,68409.21,68454.7,68250.37,68301.45
2026-01-16 16:00:00,4600.449,31.2532,68300.92,68369.46,68257.94,68355.51
2026-01-16 17:00:00,4600.216,31.2623,68356.38,68483.25,68348.31,68371.85
2026-01-16 18:00:00,4612.471,31.2405,68381.28,68571.2,68348.82,68506.43
2026-01-16 19:00:00,4601.755,31.3046,68507.45,68536.02,68429.24,68486.8
2026-01-16 20:00:00,4601.89,31.295,68487.35,68543.31,68233.34,68467.91
2026-01-16 21:00:00,4607.981,31.2731,68469.06,68633.3,68404.97,68510.8
2026-01-16 22:00:00,4571.398,31.3595,68509.28,68666.75,67627.18,68153.71
2026-01-16 23:00:00,4591.494,31.314,68153.66,68480.59,68087.76,68354.5
2026-01-17 00:00:00,4581.46,31.3206,68354.89,68378.88,68148.18,68219.42
2026-01-17 01:00:00,4582.656,31.3217,68218.77,68435.24,68197.85,68239.62
2026-01-17 02:00:00,4590.572,31.3086,68239.88,68356.99,68195.56,68329.05
2026-01-17 03:00:00,4581.986,31.3034,68329.27,68393.81,68117.56,68189.98
2026-01-17 04:00:00,4596.588,31.2832,68187.78,68430.09,68185.83,68363.37
2026-01-19 06:00:00,4672.573,31.2832,69236.99,69763.06,69214.18,69493.47
2026-01-19 07:00:00,4675.351,31.1249,69493.87,69547.16,69064.76,69184.71
2026-01-19 08:00:00,4657.369,31.1292,69185.82,69246.81,68892.69,68928.09
2026-01-19 09:00:00,4662.391,31.1371,68927.64,69091.42,68880.88,69019.84
2026-01-19 10:00:00,4658.521,31.1546,69019.99,69114.68,68955.5,69001.11
2026-01-19 11:00:00,4663.069,31.1339,68997.44,69062.03,68977.18,69022.82
2026-01-19 12:00:00,4669.968,31.1052,69022.65,69158.87,69003.31,69061.54
2026-01-19 13:00:00,4678.008,31.1028,69061.35,69199.31,69012.22,69175.13
2026-01-19 14:00:00,4665.186,31.1367,69174.0,69182.01,68978.93,69060.33
2026-01-19 15:00:00,4663.672,31.1198,69059.65,69199.58,68968.78,69000.64
2026-01-19 16:00:00,4668.423,31.1047,68999.88,69132.47,68973.79,69037.59
2026-01-19 17:00:00,4663.821,31.1052,69036.8,69084.28,68918.29,68970.64
2026-01-19 18:00:00,4660.705,31.1164,68970.15,69047.7,68938.88,68949.24
2026-01-19 19:00:00,4671.958,31.1048,68948.82,69105.31,68937.54,69090.08
2026-01-19 20:00:00,4666.116,31.1094,69090.6,69121.26,68979.72,69013.84
2026-01-19 21:00:00,4666.594,31.1001,69014.83,69071.01,68945.95,69000.39
2026-01-19 22:00:00,4674.329,31.0922,69000.43,69132.6,68954.8,69097.29
2026-01-19 23:00:00,4672.183,31.0887,69096.17,69116.18,68991.83,69057.83
2026-01-20 00:00:00,4676.236,31.0775,69059.62,69133.33,68998.64,69092.97
2026-01-20 01:00:00,4676.54,31.0919,69092.76,69167.81,69057.33,69129.31
2026-01-20 02:00:00,4670.928,31.0932,69131.78,69134.43,68991.15,69049.22
2026-01-20 03:00:00,4670.928,31.1015,69037.09,69086.36,69031.24,69067.56
2026-01-20 04:00:00,4670.928,31.0955,69055.42,69082.39,69031.9,69054.31
2026-01-20 05:00:00,4670.928,31.0973,69044.82,69081.94,69017.77,69058.28
2026-01-20 06:00:00,4665.406,31.1028,69045.7,69095.06,68935.93,68988.78
2026-01-20 07:00:00,4660.504,31.1007,68988.26,69039.35,68902.86,68911.66
2026-01-20 08:00:00,4669.702,31.0975,68910.72,69157.26,68897.55,69040.6
2026-01-20 09:00:00,4668.686,31.0572,69040.08,69071.99,68886.93,68936.58
2026-01-20 10:00:00,4680.176,31.0045,68936.44,69005.78,68892.69,68989.58
2026-01-20 11:00:00,4695.232,30.9727,68988.83,69184.81,68962.77,69140.89
2026-01-20 12:00:00,4714.591,30.9551,69140.83,69425.02,69124.19,69386.72
2026-01-20 13:00:00,4712.532,30.9821,69386.13,69459.54,69294.48,69416.6
2026-01-20 14:00:00,4716.168,30.9565,69418.01,69522.59,69386.66,69413.05
2026-01-20 15:00:00,4729.23,30.9084,69413.45,69533.13,69352.15,69497.71
2026-01-20 16:00:00,4732.404,30.9224,69501.12,69666.07,69431.99,69575.69
2026-01-20 17:00:00,4726.524,30.9022,69575.89,69630.79,69375.36,69444.08
2026-01-20 18:00:00,4733.029,30.9001,69443.97,69537.16,69366.79,69534.95
2026-01-20 19:00:00,4727.526,30.9108,69534.08,69534.75,69371.27,69478.03
2026-01-20 20:00:00,4737.092,30.9209,69477.55,69671.24,69259.84,69641.25
2026-01-20 21:00:00,4741.252,30.9203,69642.2,69806.43,69512.35,69701.06
2026-01-20 22:00:00,4737.495,30.9052,69700.38,69782.11,69384.6,69611.99
2026-01-20 23:00:00,4753.631,30.8849,69611.54,69866.27,69466.19,69803.45
2026-01-21 00:00:00,4759.263,30.8741,69804.37,69910.33,69693.0,69861.84
2026-01-21 01:00:00,4759.359,30.886,69862.58,69970.4,69791.84,69890.04
2026-01-21 02:00:00,4760.696,30.8966,69890.2,69990.4,69845.51,69933.54
2026-01-21 03:00:00,4756.616,30.8902,69933.81,69939.89,69734.67,69859.2
2026-01-21 04:00:00,4763.376,30.9009,69858.0,69983.59,69848.53,69982.59
2026-01-21 05:00:00,4763.376,30.8934,70003.63,70013.79,69918.49,69965.7
2026-01-21 06:00:00,4775.878,30.8746,69954.13,70158.84,69841.96,70106.86
2026-01-21 07:00:00,4784.7,30.8121,70106.37,70227.03,70042.2,70094.91
2026-01-21 08:00:00,4835.302,30.7748,70093.96,70857.67,70073.39,70750.91
2026-01-21 09:00:00,4836.69,30.8152,70751.49,70896.9,70612.58,70863.65
2026-01-21 10:00:00,4845.003,30.9184,70862.59,71233.35,70735.62,71221.95
2026-01-21 11:00:00,4865.859,30.9027,71222.63,71556.01,71089.02,71492.4
2026-01-21 12:00:00,4869.955,31.0142,71493.77,71842.43,71420.49,71809.42
2026-01-21 13:00:00,4847.64,31.0151,71810.47,72032.85,71441.74,71482.44
2026-01-21 14:00:00,4855.166,30.9449,71485.04,71552.07,71251.52,71432.2
2026-01-21 15:00:00,4854.677,30.9643,71432.08,71611.68,71399.01,71469.55
2026-01-21 16:00:00,4860.292,30.9342,71470.08,71727.09,71436.88,71483.02
2026-01-21 17:00:00,4862.18,30.9599,71482.3,71630.01,71457.54,71569.89
2026-01-21 18:00:00,4866.812,30.9565,71570.25,71684.52,71456.74,71630.25
2026-01-21 19:00:00,4865.009,30.9301,71623.83,71642.27,71433.79,71542.96
2026-01-21 20:00:00,4879.398,30.9153,71543.73,71749.23,71469.99,71720.4
2026-01-21 21:00:00,4852.15,30.9842,71718.83,71777.3,71243.53,71478.02
2026-01-21 22:00:00,4847.815,30.9966,71474.52,71677.99,71012.81,71442.6
2026-01-21 23:00:00,4833.336,31.0173,71443.28,71568.16,71088.85,71276.54
2026-01-22 00:00:00,4826.18,31.0366,71277.57,71302.26,70907.17,71215.07
2026-01-22 01:00:00,4850.147,31.0332,71214.81,71570.06,71155.18,71560.93
2026-01-22 02:00:00,4781.264,31.1032,71559.59,71642.81,70346.22,70702.91
2026-01-22 03:00:00,4826.665,31.0928,70702.17,71388.6,70603.0,71350.53
